op,variant,in_shapes,out_shape,H,D,NH,NKV,T,Tk,I,V,M,K,N,dtype,backend,device,iters,avg_ms,std_ms,timestamp
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,2048,4,1}","{256,8,64,1}",2048,256,8,4,64,2048,,,,,,f16->f32,cpu-ggml,host,100,2.738,0.274,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,8192,8,1}","{256,8,64,1}",2048,256,8,8,64,8192,,,,,,f16->f32,cpu-ggml,host,100,14.385,1.438,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,8192,1,1}","{256,8,64,1}",2048,256,8,1,64,8192,,,,,,f16->f32,cpu-ggml,host,100,13.325,1.332,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,8192,4,1}","{256,8,64,1}",2048,256,8,4,64,8192,,,,,,f16->f32,cpu-ggml,host,100,12.552,1.255,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,256,8,1}","{256,8,256,1}",2048,256,8,8,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.561,0.156,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,256,1,1}","{256,8,256,1}",2048,256,8,1,256,256,,,,,,f16->f32,cpu-ggml,host,100,2.079,0.208,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,256,4,1}","{256,8,256,1}",2048,256,8,4,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.738,0.174,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,2048,8,1}","{256,8,256,1}",2048,256,8,8,256,2048,,,,,,f16->f32,cpu-ggml,host,100,14.379,1.438,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,2048,1,1}","{256,8,256,1}",2048,256,8,1,256,2048,,,,,,f16->f32,cpu-ggml,host,100,8.215,0.822,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,2048,4,1}","{256,8,256,1}",2048,256,8,4,256,2048,,,,,,f16->f32,cpu-ggml,host,100,12.106,1.211,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,8192,8,1}","{256,8,256,1}",2048,256,8,8,256,8192,,,,,,f16->f32,cpu-ggml,host,100,36.204,3.620,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,8192,1,1}","{256,8,256,1}",2048,256,8,1,256,8192,,,,,,f16->f32,cpu-ggml,host,100,50.255,5.025,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,256,1}; KV{256,8192,4,1}","{256,8,256,1}",2048,256,8,4,256,8192,,,,,,f16->f32,cpu-ggml,host,100,56.693,5.669,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,256,8,1}","{256,8,1024,1}",2048,256,8,8,1024,256,,,,,,f16->f32,cpu-ggml,host,100,6.032,0.603,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,256,1,1}","{256,8,1024,1}",2048,256,8,1,1024,256,,,,,,f16->f32,cpu-ggml,host,100,7.233,0.723,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,256,4,1}","{256,8,1024,1}",2048,256,8,4,1024,256,,,,,,f16->f32,cpu-ggml,host,100,5.681,0.568,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,2048,8,1}","{256,8,1024,1}",2048,256,8,8,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,58.324,5.832,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,2048,1,1}","{256,8,1024,1}",2048,256,8,1,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,41.176,4.118,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,2048,4,1}","{256,8,1024,1}",2048,256,8,4,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,51.580,5.158,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,8192,8,1}","{256,8,1024,1}",2048,256,8,8,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,228.271,22.827,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,8192,1,1}","{256,8,1024,1}",2048,256,8,1,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,232.012,23.201,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,1024,1}; KV{256,8192,4,1}","{256,8,1024,1}",2048,256,8,4,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,210.649,21.065,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,256,16,1}","{128,16,4,1}",2048,128,16,16,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.291,0.129,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,256,1,1}","{128,16,4,1}",2048,128,16,1,4,256,,,,,,f16->f32,cpu-ggml,host,100,0.938,0.094,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,256,8,1}","{128,16,4,1}",2048,128,16,8,4,256,,,,,,f16->f32,cpu-ggml,host,100,0.932,0.093,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,2048,16,1}","{128,16,4,1}",2048,128,16,16,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.586,0.059,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,2048,1,1}","{128,16,4,1}",2048,128,16,1,4,2048,,,,,,f16->f32,cpu-ggml,host,100,1.265,0.127,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,2048,8,1}","{128,16,4,1}",2048,128,16,8,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.945,0.094,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,8192,16,1}","{128,16,4,1}",2048,128,16,16,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.824,0.082,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,8192,1,1}","{128,16,4,1}",2048,128,16,1,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.198,0.120,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,4,1}; KV{128,8192,8,1}","{128,16,4,1}",2048,128,16,8,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.185,0.119,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,256,16,1}","{128,16,64,1}",2048,128,16,16,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.016,0.102,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,256,1,1}","{128,16,64,1}",2048,128,16,1,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.785,0.078,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,256,8,1}","{128,16,64,1}",2048,128,16,8,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.063,0.106,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,2048,16,1}","{128,16,64,1}",2048,128,16,16,64,2048,,,,,,f16->f32,cpu-ggml,host,100,3.043,0.304,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,2048,1,1}","{128,16,64,1}",2048,128,16,1,64,2048,,,,,,f16->f32,cpu-ggml,host,100,2.766,0.277,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,2048,8,1}","{128,16,64,1}",2048,128,16,8,64,2048,,,,,,f16->f32,cpu-ggml,host,100,3.881,0.388,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,8192,16,1}","{128,16,64,1}",2048,128,16,16,64,8192,,,,,,f16->f32,cpu-ggml,host,100,9.128,0.913,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,8192,1,1}","{128,16,64,1}",2048,128,16,1,64,8192,,,,,,f16->f32,cpu-ggml,host,100,14.564,1.456,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,64,1}; KV{128,8192,8,1}","{128,16,64,1}",2048,128,16,8,64,8192,,,,,,f16->f32,cpu-ggml,host,100,14.347,1.435,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,256,16,1}","{128,16,256,1}",2048,128,16,16,256,256,,,,,,f16->f32,cpu-ggml,host,100,2.194,0.219,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,256,1,1}","{128,16,256,1}",2048,128,16,1,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.760,0.176,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,256,8,1}","{128,16,256,1}",2048,128,16,8,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.160,0.116,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,2048,16,1}","{128,16,256,1}",2048,128,16,16,256,2048,,,,,,f16->f32,cpu-ggml,host,100,11.738,1.174,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,2048,1,1}","{128,16,256,1}",2048,128,16,1,256,2048,,,,,,f16->f32,cpu-ggml,host,100,13.552,1.355,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,2048,8,1}","{128,16,256,1}",2048,128,16,8,256,2048,,,,,,f16->f32,cpu-ggml,host,100,14.138,1.414,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,8192,16,1}","{128,16,256,1}",2048,128,16,16,256,8192,,,,,,f16->f32,cpu-ggml,host,100,61.586,6.159,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,8192,1,1}","{128,16,256,1}",2048,128,16,1,256,8192,,,,,,f16->f32,cpu-ggml,host,100,37.906,3.791,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,256,1}; KV{128,8192,8,1}","{128,16,256,1}",2048,128,16,8,256,8192,,,,,,f16->f32,cpu-ggml,host,100,51.030,5.103,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,256,16,1}","{128,16,1024,1}",2048,128,16,16,1024,256,,,,,,f16->f32,cpu-ggml,host,100,7.687,0.769,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,256,1,1}","{128,16,1024,1}",2048,128,16,1,1024,256,,,,,,f16->f32,cpu-ggml,host,100,8.265,0.827,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,256,8,1}","{128,16,1024,1}",2048,128,16,8,1024,256,,,,,,f16->f32,cpu-ggml,host,100,8.584,0.858,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,2048,16,1}","{128,16,1024,1}",2048,128,16,16,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,50.545,5.054,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,2048,1,1}","{128,16,1024,1}",2048,128,16,1,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,62.526,6.253,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,2048,8,1}","{128,16,1024,1}",2048,128,16,8,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,67.472,6.747,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,8192,16,1}","{128,16,1024,1}",2048,128,16,16,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,253.341,25.334,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,8192,1,1}","{128,16,1024,1}",2048,128,16,1,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,238.060,23.806,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{128,16,1024,1}; KV{128,8192,8,1}","{128,16,1024,1}",2048,128,16,8,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,241.414,24.141,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,256,32,1}","{64,32,4,1}",2048,64,32,32,4,256,,,,,,f16->f32,cpu-ggml,host,100,0.882,0.088,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,256,1,1}","{64,32,4,1}",2048,64,32,1,4,256,,,,,,f16->f32,cpu-ggml,host,100,0.783,0.078,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,256,16,1}","{64,32,4,1}",2048,64,32,16,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.147,0.115,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,2048,32,1}","{64,32,4,1}",2048,64,32,32,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.948,0.095,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,2048,1,1}","{64,32,4,1}",2048,64,32,1,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.996,0.100,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,2048,16,1}","{64,32,4,1}",2048,64,32,16,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.913,0.091,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,8192,32,1}","{64,32,4,1}",2048,64,32,32,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.941,0.094,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,8192,1,1}","{64,32,4,1}",2048,64,32,1,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.035,0.103,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,4,1}; KV{64,8192,16,1}","{64,32,4,1}",2048,64,32,16,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.847,0.085,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,256,32,1}","{64,32,64,1}",2048,64,32,32,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.010,0.101,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,256,1,1}","{64,32,64,1}",2048,64,32,1,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.037,0.104,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,256,16,1}","{64,32,64,1}",2048,64,32,16,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.988,0.099,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,2048,32,1}","{64,32,64,1}",2048,64,32,32,64,2048,,,,,,f16->f32,cpu-ggml,host,100,2.981,0.298,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,2048,1,1}","{64,32,64,1}",2048,64,32,1,64,2048,,,,,,f16->f32,cpu-ggml,host,100,3.751,0.375,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,2048,16,1}","{64,32,64,1}",2048,64,32,16,64,2048,,,,,,f16->f32,cpu-ggml,host,100,4.298,0.430,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,8192,32,1}","{64,32,64,1}",2048,64,32,32,64,8192,,,,,,f16->f32,cpu-ggml,host,100,12.211,1.221,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,8192,1,1}","{64,32,64,1}",2048,64,32,1,64,8192,,,,,,f16->f32,cpu-ggml,host,100,15.907,1.591,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,64,1}; KV{64,8192,16,1}","{64,32,64,1}",2048,64,32,16,64,8192,,,,,,f16->f32,cpu-ggml,host,100,15.212,1.521,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,256,32,1}","{64,32,256,1}",2048,64,32,32,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.010,0.101,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,256,1,1}","{64,32,256,1}",2048,64,32,1,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.486,0.149,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,256,16,1}","{64,32,256,1}",2048,64,32,16,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.518,0.152,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,2048,32,1}","{64,32,256,1}",2048,64,32,32,256,2048,,,,,,f16->f32,cpu-ggml,host,100,14.996,1.500,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,2048,1,1}","{64,32,256,1}",2048,64,32,1,256,2048,,,,,,f16->f32,cpu-ggml,host,100,13.801,1.380,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,2048,16,1}","{64,32,256,1}",2048,64,32,16,256,2048,,,,,,f16->f32,cpu-ggml,host,100,14.377,1.438,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,8192,32,1}","{64,32,256,1}",2048,64,32,32,256,8192,,,,,,f16->f32,cpu-ggml,host,100,58.811,5.881,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,8192,1,1}","{64,32,256,1}",2048,64,32,1,256,8192,,,,,,f16->f32,cpu-ggml,host,100,46.448,4.645,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,256,1}; KV{64,8192,16,1}","{64,32,256,1}",2048,64,32,16,256,8192,,,,,,f16->f32,cpu-ggml,host,100,47.675,4.768,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,256,32,1}","{64,32,1024,1}",2048,64,32,32,1024,256,,,,,,f16->f32,cpu-ggml,host,100,5.480,0.548,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,256,1,1}","{64,32,1024,1}",2048,64,32,1,1024,256,,,,,,f16->f32,cpu-ggml,host,100,6.539,0.654,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,256,16,1}","{64,32,1024,1}",2048,64,32,16,1024,256,,,,,,f16->f32,cpu-ggml,host,100,6.591,0.659,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,2048,32,1}","{64,32,1024,1}",2048,64,32,32,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,55.066,5.507,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,2048,1,1}","{64,32,1024,1}",2048,64,32,1,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,47.830,4.783,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,2048,16,1}","{64,32,1024,1}",2048,64,32,16,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,60.987,6.099,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,8192,32,1}","{64,32,1024,1}",2048,64,32,32,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,244.291,24.429,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,8192,1,1}","{64,32,1024,1}",2048,64,32,1,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,264.565,26.457,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,32,1024,1}; KV{64,8192,16,1}","{64,32,1024,1}",2048,64,32,16,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,237.661,23.766,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,256,8,1}","{512,8,4,1}",4096,512,8,8,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.028,0.103,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,256,1,1}","{512,8,4,1}",4096,512,8,1,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.101,0.110,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,256,4,1}","{512,8,4,1}",4096,512,8,4,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.091,0.109,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,2048,8,1}","{512,8,4,1}",4096,512,8,8,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.902,0.090,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,2048,1,1}","{512,8,4,1}",4096,512,8,1,4,2048,,,,,,f16->f32,cpu-ggml,host,100,1.193,0.119,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,2048,4,1}","{512,8,4,1}",4096,512,8,4,4,2048,,,,,,f16->f32,cpu-ggml,host,100,1.258,0.126,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,8192,8,1}","{512,8,4,1}",4096,512,8,8,4,8192,,,,,,f16->f32,cpu-ggml,host,100,2.175,0.218,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,8192,1,1}","{512,8,4,1}",4096,512,8,1,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.687,0.169,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,4,1}; KV{512,8192,4,1}","{512,8,4,1}",4096,512,8,4,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.759,0.176,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,256,8,1}","{512,8,64,1}",4096,512,8,8,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.062,0.106,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,256,1,1}","{512,8,64,1}",4096,512,8,1,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.000,0.100,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,256,4,1}","{512,8,64,1}",4096,512,8,4,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.093,0.109,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,2048,8,1}","{512,8,64,1}",4096,512,8,8,64,2048,,,,,,f16->f32,cpu-ggml,host,100,6.589,0.659,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,2048,1,1}","{512,8,64,1}",4096,512,8,1,64,2048,,,,,,f16->f32,cpu-ggml,host,100,6.516,0.652,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,2048,4,1}","{512,8,64,1}",4096,512,8,4,64,2048,,,,,,f16->f32,cpu-ggml,host,100,8.482,0.848,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,8192,8,1}","{512,8,64,1}",4096,512,8,8,64,8192,,,,,,f16->f32,cpu-ggml,host,100,27.507,2.751,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,8192,1,1}","{512,8,64,1}",4096,512,8,1,64,8192,,,,,,f16->f32,cpu-ggml,host,100,27.113,2.711,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,64,1}; KV{512,8192,4,1}","{512,8,64,1}",4096,512,8,4,64,8192,,,,,,f16->f32,cpu-ggml,host,100,30.395,3.040,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,256,8,1}","{512,8,256,1}",4096,512,8,8,256,256,,,,,,f16->f32,cpu-ggml,host,100,3.431,0.343,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,256,1,1}","{512,8,256,1}",4096,512,8,1,256,256,,,,,,f16->f32,cpu-ggml,host,100,3.502,0.350,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,256,4,1}","{512,8,256,1}",4096,512,8,4,256,256,,,,,,f16->f32,cpu-ggml,host,100,3.323,0.332,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,2048,8,1}","{512,8,256,1}",4096,512,8,8,256,2048,,,,,,f16->f32,cpu-ggml,host,100,21.929,2.193,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,2048,1,1}","{512,8,256,1}",4096,512,8,1,256,2048,,,,,,f16->f32,cpu-ggml,host,100,26.719,2.672,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,2048,4,1}","{512,8,256,1}",4096,512,8,4,256,2048,,,,,,f16->f32,cpu-ggml,host,100,22.266,2.227,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,8192,8,1}","{512,8,256,1}",4096,512,8,8,256,8192,,,,,,f16->f32,cpu-ggml,host,100,110.759,11.076,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,8192,1,1}","{512,8,256,1}",4096,512,8,1,256,8192,,,,,,f16->f32,cpu-ggml,host,100,88.346,8.835,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,256,1}; KV{512,8192,4,1}","{512,8,256,1}",4096,512,8,4,256,8192,,,,,,f16->f32,cpu-ggml,host,100,122.139,12.214,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,1024,1}; KV{512,256,8,1}","{512,8,1024,1}",4096,512,8,8,1024,256,,,,,,f16->f32,cpu-ggml,host,100,14.930,1.493,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{512,8,1024,1}; KV{512,256,1,1}","{512,8,1024,1}",4096,512,8,1,1024,256,,,,,,f16->f32,cpu-ggml,host,100,13.986,1.399,2025-10-23T07:43:22Z
