task,policy_id,source,prune_fraction,ppl,acc,num_pruned_modules,plan_json
resnet50,12,real,0.12001515748476095,,0.0,20,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.046875, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.578125, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.984375, ""resnet.encoder.stages.0.layers.1.layer.0.convolution"": 0.546875, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.0625, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.6328125, ""resnet.encoder.stages.1.layers.3.layer.2.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.5859375, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.83984375, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.77734375, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.646484375, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.3125, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.91796875, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.99609375, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.82421875, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.70703125, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.2421875, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.892578125, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.220703125, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.986328125}"
resnet50,13,synthetic,0.1300761654198548,,0.0,18,"{""resnet.embedder.embedder.convolution"": 0.203125, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5625, ""resnet.encoder.stages.0.layers.0.layer.2.convolution"": 0.546875, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.15625, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.6953125, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.9140625, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.9453125, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.95703125, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.13671875, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.99609375, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.578125, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.43359375, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.93359375, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.19140625, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.0703125, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.462890625, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.205078125}"
resnet50,13,real,0.1300761654198548,,0.0,18,"{""resnet.embedder.embedder.convolution"": 0.203125, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5625, ""resnet.encoder.stages.0.layers.0.layer.2.convolution"": 0.546875, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.15625, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.6953125, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.9140625, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.9453125, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.95703125, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.13671875, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.99609375, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.578125, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.43359375, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.93359375, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.19140625, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.0703125, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.462890625, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.205078125}"
resnet50,14,synthetic,0.14004110589410337,,0.0,24,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.578125, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.28125, ""resnet.encoder.stages.0.layers.1.layer.0.convolution"": 0.546875, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.765625, ""resnet.encoder.stages.0.layers.1.layer.2.convolution"": 0.984375, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.78125, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.203125, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.36328125, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.0234375, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.40234375, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.16796875, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.93359375, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.921875, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5078125, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.99609375, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.515625, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.9296875, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.34375, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.1.layer.2.convolution"": 0.919921875, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.19921875, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.998046875}"
resnet50,14,real,0.14004110589410337,,0.0,24,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.578125, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.28125, ""resnet.encoder.stages.0.layers.1.layer.0.convolution"": 0.546875, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.765625, ""resnet.encoder.stages.0.layers.1.layer.2.convolution"": 0.984375, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.78125, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.203125, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.36328125, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.0234375, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.40234375, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.16796875, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.93359375, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.921875, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5078125, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.99609375, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.515625, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.9296875, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.34375, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.1.layer.2.convolution"": 0.919921875, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.19921875, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.998046875}"
resnet50,15,synthetic,0.1500492963313366,,0.0,19,"{""classifier.1"": 0.08, ""resnet.embedder.embedder.convolution"": 0.46875, ""resnet.encoder.stages.0.layers.0.layer.2.convolution"": 0.25, ""resnet.encoder.stages.0.layers.1.layer.0.convolution"": 0.21875, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.875, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.65625, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.3828125, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.40625, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.828125, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.3359375, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.62890625, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.6875, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.75, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8046875, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.97265625, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.58984375, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.9892578125, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.32421875}"
resnet50,15,real,0.1500492963313366,,0.0,19,"{""classifier.1"": 0.08, ""resnet.embedder.embedder.convolution"": 0.46875, ""resnet.encoder.stages.0.layers.0.layer.2.convolution"": 0.25, ""resnet.encoder.stages.0.layers.1.layer.0.convolution"": 0.21875, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.875, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.65625, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.3828125, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.40625, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.828125, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.3359375, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.62890625, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.6875, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.75, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8046875, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.97265625, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.58984375, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.9892578125, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.32421875}"
resnet50,16,synthetic,0.1600745828554794,,0.0,33,"{""classifier.1"": 0.938, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.078125, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.125, ""resnet.encoder.stages.0.layers.1.layer.0.convolution"": 0.28125, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.609375, ""resnet.encoder.stages.0.layers.2.layer.0.convolution"": 0.71875, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.484375, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.3203125, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.67578125, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.640625, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.15625, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.8359375, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.625, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.12890625, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.99609375, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.2109375, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.83984375, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.88671875, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.23046875, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.05859375, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.88671875, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.796875, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.4609375, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.48828125, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.8642578125, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.89453125}"
resnet50,16,real,0.1600745828554794,,0.0,33,"{""classifier.1"": 0.938, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.078125, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.125, ""resnet.encoder.stages.0.layers.1.layer.0.convolution"": 0.28125, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.609375, ""resnet.encoder.stages.0.layers.2.layer.0.convolution"": 0.71875, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.484375, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.3203125, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.67578125, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.640625, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.15625, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.8359375, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.625, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.12890625, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.99609375, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.2109375, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.83984375, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.88671875, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.23046875, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.05859375, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.88671875, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.796875, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.9921875, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.4609375, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.48828125, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.998046875, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.8642578125, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.89453125}"
resnet50,17,synthetic,0.17002991658364347,,0.0,26,"{""resnet.embedder.embedder.convolution"": 0.15625, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.21875, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.5, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.453125, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.2109375, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.65234375, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.9375, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.15625, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.0390625, ""resnet.encoder.stages.1.layers.3.layer.2.convolution"": 0.2734375, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.998046875, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.75390625, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.7109375, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.98828125, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.7265625, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.97265625, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.95703125, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.91015625, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.71484375, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.8125, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.625, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.994140625, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.412109375, ""resnet.encoder.stages.3.layers.1.layer.2.convolution"": 0.4375, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.775390625}"
resnet50,17,real,0.17002991658364347,,0.0,26,"{""resnet.embedder.embedder.convolution"": 0.15625, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.21875, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.5, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.453125, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.2109375, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.65234375, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.9375, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.15625, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.0390625, ""resnet.encoder.stages.1.layers.3.layer.2.convolution"": 0.2734375, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.998046875, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.75390625, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.7109375, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.98828125, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.7265625, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.97265625, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.95703125, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.91015625, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.71484375, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.8125, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.625, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.994140625, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.412109375, ""resnet.encoder.stages.3.layers.1.layer.2.convolution"": 0.4375, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.775390625}"
resnet50,18,synthetic,0.18003571513715766,,0.0,38,"{""classifier.1"": 0.976, ""resnet.embedder.embedder.convolution"": 0.359375, ""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.59375, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.15625, ""resnet.encoder.stages.0.layers.0.layer.2.convolution"": 0.46875, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.953125, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.828125, ""resnet.encoder.stages.0.layers.2.layer.0.convolution"": 0.984375, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.78125, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.71875, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.5546875, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.6953125, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.7890625, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.6640625, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.890625, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.171875, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.2578125, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.9921875, ""resnet.encoder.stages.1.layers.3.layer.2.convolution"": 0.359375, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.2109375, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.9453125, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.46484375, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.984375, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.98046875, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.57421875, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.81640625, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.625, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.0859375, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.44140625, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.98828125, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.078125, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.03125, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.73828125, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.990234375, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.5859375, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.4462890625, ""resnet.encoder.stages.3.layers.1.layer.2.convolution"": 0.9765625, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.87109375}"
